"exito","area","tam_cat","orientacion","soporte_grp","sop_montaje","tecnica","tipo_autor","serie","fecha_est","fecha_ancho","tema"
"0",21440,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",34903,"grande","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",29547,"grande","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",30360,"grande","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",24244,"grande","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",1312,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"bodegon_floral"
"0",1312,"pequeno","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"bodegon_floral"
"0",51480,"grande","vertical","Lienzo","0","oleo","hombre","0",1650,99,"religioso"
"0",18260,"grande","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"historia_alegoria"
"0",19159,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"mitologia"
"0",34788,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",4212,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"retrato_corte"
"0",38160,"grande","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"religioso"
"0",40006,"grande","horizontal","Lienzo","0","oleo","anonimo","1",1650,99,"historia_alegoria"
"0",40006,"grande","horizontal","Lienzo","0","oleo","anonimo","1",1650,99,"historia_alegoria"
"0",40006,"grande","horizontal","Lienzo","0","oleo","anonimo","1",1650,99,"historia_alegoria"
"0",40006,"grande","horizontal","Lienzo","0","oleo","anonimo","1",1650,99,"historia_alegoria"
"0",40006,"grande","horizontal","Lienzo","0","oleo","anonimo","1",1650,99,"historia_alegoria"
"1",105664,"grande","vertical","Lienzo","0","oleo","hombre","0",1650,99,"retrato_corte"
"1",29160,"grande","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"caza_animales"
"0",10388,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",12500,"mediano","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"paisaje_lugares"
"1",23482,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",1504,"pequeno","horizontal","Metal","0","oleo","hombre","0",1650,99,"religioso"
"0",425,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1650,99,"otros"
"0",40000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"historia_alegoria"
"0",7726.5,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"bodegon_floral"
"0",53531,"grande","vertical","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",21106,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"mitologia"
"0",77688,"grande","horizontal","Lienzo","0","oleo","hombre","0",1650,99,"caza_animales"
"0",2340,"pequeno","horizontal","Tabla/Panel","0","oleo","anonimo","0",1650,99,"religioso"
"0",7600,"mediano","vertical","Lienzo","0","oleo","hombre","0",1650,99,"caza_animales"
"0",1400,"pequeno","horizontal","Lienzo","0","oleo","hombre","1",1650,99,"historia_alegoria"
"0",13500,"mediano","vertical","Lienzo","0","oleo","hombre","0",1650,99,"mitologia"
"1",22560,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"paisaje_lugares"
"0",39342,"grande","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"paisaje_lugares"
"1",2640,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1650,99,"paisaje_lugares"
"0",23184,"grande","vertical","Lienzo","0","oleo","anonimo","1",1650,99,"retrato_corte"
"0",6254,"mediano","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"religioso"
"0",1615.25,"pequeno","horizontal","Lienzo","0","oleo","anonimo","0",1650,99,"paisaje_lugares"
"0",9348,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1700,199,"paisaje_lugares"
"1",5028.5,"pequeno","vertical","Metal","0","oleo","anonimo","0",1650,99,"religioso"
"0",10212,"mediano","vertical","Lienzo","0","oleo","hombre","0",1700,199,"vida_cotidiana"
"0",3888,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1700,199,"religioso"
"0",2772,"pequeno","vertical","Lienzo","0","oleo","anonimo","1",1750,299,"religioso"
"0",7760,"mediano","vertical","Lienzo","0","oleo","hombre","1",1750,299,"religioso"
"0",5997.6,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1602,0,"bodegon_floral"
"0",23142,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"mitologia"
"0",9296,"mediano","vertical","Lienzo","0","oleo","hombre","0",1700,199,"religioso"
"0",22620,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"otros"
"0",19965,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"mitologia"
"0",22620,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"mitologia"
"0",22620,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"mitologia"
"0",23736,"grande","vertical","Lienzo","0","oleo","hombre","0",1602,1,"religioso"
"0",22620,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"otros"
"0",22620,"grande","vertical","Lienzo","0","oleo","hombre","1",1602,1,"otros"
"0",3760,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1607,0,"paisaje_lugares"
"0",3927,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1602,1,"religioso"
"0",12348,"mediano","vertical","Lienzo","0","oleo","hombre","0",1607,0,"religioso"
"0",44720,"grande","vertical","Lienzo","0","oleo","hombre","0",1603,0,"religioso"
"0",44720,"grande","vertical","Lienzo","0","oleo","hombre","0",1603,0,"religioso"
"0",38736,"grande","vertical","Lienzo","0","oleo","hombre","0",1603,0,"religioso"
"0",1419,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1603,0,"paisaje_lugares"
"1",31360,"grande","vertical","Lienzo","0","oleo","hombre","1",1603,0,"religioso"
"1",32234,"grande","vertical","Lienzo","0","oleo","hombre","1",1603,0,"religioso"
"0",60278.75,"grande","vertical","Lienzo","0","oleo","hombre","0",1603,0,"retrato_corte"
"0",9625,"mediano","vertical","Lienzo","0","oleo","hombre","0",1603,0,"religioso"
"1",31360,"grande","vertical","Lienzo","0","oleo","hombre","1",1603,0,"religioso"
"0",14577,"mediano","vertical","Lienzo","0","oleo","hombre","0",1606,6,"religioso"
"0",4502.25,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1608,0,"religioso"
"0",4455,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1608,0,"religioso"
"0",7350,"mediano","horizontal","Tabla/Panel","0","oleo","varios","0",1608,0,"mitologia"
"0",92004,"grande","vertical","Lienzo","0","oleo","hombre","0",1604,0,"religioso"
"0",4455,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1608,0,"religioso"
"0",10080,"mediano","vertical","Lienzo","0","oleo","hombre","0",1604,0,"religioso"
"0",14350,"mediano","vertical","Lienzo","0","oleo","hombre","0",1604,0,"mitologia"
"0",31845,"grande","horizontal","Lienzo","0","oleo","hombre","0",1604,0,"mitologia"
"0",15659.55,"mediano","vertical","Mural","1","otras","hombre","1",1604,1,"otros"
"0",56200,"grande","vertical","Lienzo","0","oleo","hombre","0",1604,0,"religioso"
"0",15598.3,"mediano","vertical","Mural","1","otras","hombre","1",1604,1,"religioso"
"0",15860,"mediano","vertical","Mural","1","otras","hombre","1",1604,1,"religioso"
"0",9620,"mediano","vertical","Lienzo","0","oleo","hombre","0",1604,1,"mitologia"
"0",28161,"grande","horizontal","Mural","1","otras","varios","1",1604,1,"religioso"
"0",29043,"grande","horizontal","Mural","1","otras","varios","1",1604,1,"otros"
"1",27456,"grande","horizontal","Mural","1","otras","varios","1",1604,1,"religioso"
"1",27865.2,"grande","horizontal","Mural","1","otras","varios","1",1604,1,"religioso"
"0",4200,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1609,0,"historia_alegoria"
"1",63013.5,"grande","horizontal","Lienzo","0","oleo","varios","0",1609,0,"otros"
"1",20130,"grande","vertical","Lienzo","0","oleo","hombre","0",1605,0,"retrato_corte"
"0",21800,"grande","vertical","Lienzo","0","oleo","hombre","0",1609,0,"retrato_corte"
"0",2668,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1608,5,"religioso"
"0",63602.5,"grande","vertical","Lienzo","0","oleo","hombre","0",1605,0,"religioso"
"0",2668,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1608,5,"religioso"
"0",32604,"grande","vertical","Lienzo","0","oleo","hombre","0",1610,0,"religioso"
"0",7200,"mediano","vertical","Lienzo","0","oleo","hombre","0",1610,0,"retrato_corte"
"1",693,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1610,10,"paisaje_lugares"
"0",1836,"pequeno","horizontal","Metal","0","oleo","hombre","0",1610,0,"vida_cotidiana"
"0",30290,"grande","vertical","Mural","0","otras","hombre","0",1610,0,"religioso"
"0",12255,"mediano","horizontal","Lienzo","0","oleo","varios","0",1610,0,"paisaje_lugares"
"0",5614,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1610,0,"religioso"
"0",3264,"pequeno","horizontal","Metal","0","oleo","varios","0",1606,0,"historia_alegoria"
"1",25254,"grande","vertical","Lienzo","0","oleo","hombre","0",1606,0,"retrato_corte"
"0",1700,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1607,2,"paisaje_lugares"
"1",24888,"grande","vertical","Lienzo","0","oleo","hombre","0",1606,0,"retrato_corte"
"0",4292,"pequeno","horizontal","Tabla/Panel","0","oleo","varios","0",1608,3,"religioso"
"0",79413,"grande","vertical","Lienzo","0","oleo","hombre","0",1607,2,"religioso"
"0",10190.5,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1607,2,"paisaje_lugares"
"0",4015,"pequeno","horizontal","Tabla/Panel","0","oleo","mujer","0",1611,0,"bodegon_floral"
"0",24888,"grande","horizontal","Lienzo","0","oleo","hombre","0",1611,0,"religioso"
"0",33210,"grande","horizontal","Lienzo","0","oleo","hombre","0",1611,0,"caza_animales"
"0",816,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1611,0,"religioso"
"0",816,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1611,0,"religioso"
"0",816,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1611,0,"religioso"
"0",36380,"grande","horizontal","Lienzo","0","oleo","hombre","0",1612,12,"paisaje_lugares"
"0",12644,"mediano","vertical","Lienzo","0","oleo","hombre","0",1610,5,"retrato_corte"
"0",10584,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1612,0,"vida_cotidiana"
"0",10864,"mediano","vertical","Lienzo","0","oleo","hombre","0",1607,0,"retrato_corte"
"0",4532,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1608,0,"religioso"
"0",39765,"grande","vertical","Lienzo","0","oleo","hombre","0",1608,0,"religioso"
"0",3920,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1611,6,"religioso"
"0",3960,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1611,6,"religioso"
"0",3960,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1611,6,"otros"
"0",12120,"mediano","vertical","Lienzo","0","oleo","hombre","0",1612,9,"retrato_corte"
"0",3960,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1611,6,"religioso"
"0",3960,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1611,6,"religioso"
"0",12272,"mediano","vertical","Lienzo","0","oleo","hombre","0",1612,9,"religioso"
"0",36498,"grande","vertical","Lienzo","0","oleo","hombre","0",1613,0,"religioso"
"0",11934,"mediano","vertical","Lienzo","0","oleo","hombre","0",1612,9,"retrato_corte"
"0",11600,"mediano","vertical","Lienzo","0","oleo","hombre","0",1609,0,"retrato_corte"
"1",30520,"grande","vertical","Lienzo","0","oleo","hombre","0",1610,1,"religioso"
"0",170312,"grande","horizontal","Lienzo","0","oleo","hombre","0",1619,20,"religioso"
"0",4872,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1610,0,"paisaje_lugares"
"0",1645,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1612,6,"bodegon_floral"
"0",8774,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8922.5,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8964,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"otros"
"0",8827.5,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"otros"
"0",8827.5,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",9072,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8827.5,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8844,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8964,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8868.75,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8733,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",8922.5,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1611,2,"religioso"
"0",22467.25,"grande","vertical","Lienzo","0","oleo","hombre","0",1612,4,"religioso"
"0",3024,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1612,5,"retrato_corte"
"1",6510,"mediano","horizontal","Tabla/Panel","0","oleo","varios","0",1615,0,"historia_alegoria"
"0",3111,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1615,0,"retrato_corte"
"0",17440,"mediano","vertical","Lienzo","0","oleo","hombre","0",1615,0,"retrato_corte"
"1",19865.4,"grande","horizontal","Lienzo","0","oleo","varios","0",1615,0,"retrato_corte"
"0",23329.9,"grande","horizontal","Lienzo","0","oleo","hombre","0",1628,25,"mitologia"
"0",12887,"mediano","vertical","Lienzo","0","oleo","hombre","0",1615,0,"religioso"
"1",20146.25,"grande","horizontal","Lienzo","0","oleo","varios","0",1615,0,"retrato_corte"
"0",3102,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1615,10,"vida_cotidiana"
"0",22048,"grande","vertical","Lienzo","0","oleo","hombre","0",1615,0,"religioso"
"0",18172,"grande","horizontal","Lienzo","0","oleo","hombre","0",1615,0,"religioso"
"0",29353,"grande","vertical","Lienzo","0","oleo","hombre","0",1615,0,"religioso"
"0",8506.5,"mediano","vertical","Lienzo","0","oleo","hombre","0",1615,0,"otros"
"0",11296.95,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1615,10,"religioso"
"0",12635,"mediano","vertical","Lienzo","0","oleo","hombre","0",1365,528,"religioso"
"0",3600,"pequeno","horizontal","Tabla/Panel","0","oleo","mujer","0",1611,0,"bodegon_floral"
"0",3692,"pequeno","horizontal","Tabla/Panel","0","oleo","mujer","0",1611,0,"bodegon_floral"
"0",3796,"pequeno","horizontal","Tabla/Panel","0","oleo","mujer","0",1611,0,"bodegon_floral"
"0",816,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1611,0,"religioso"
"0",816,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1611,0,"religioso"
"0",816,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1611,0,"religioso"
"0",9439.5,"mediano","vertical","Lienzo","0","oleo","hombre","0",1616,0,"retrato_corte"
"0",12800,"mediano","vertical","Lienzo","0","oleo","hombre","0",1806,388,"religioso"
"1",432,"pequeno","horizontal","Metal","0","oleo","hombre","0",1806,388,"paisaje_lugares"
"1",49419,"grande","horizontal","Lienzo","0","oleo","hombre","0",1616,0,"religioso"
"0",40204,"grande","horizontal","Lienzo","0","oleo","hombre","0",1612,3,"religioso"
"0",1548,"pequeno","horizontal","Metal","0","oleo","hombre","0",1612,0,"paisaje_lugares"
"0",35316,"grande","vertical","Lienzo","0","oleo","hombre","0",1612,0,"religioso"
"1",28535,"grande","horizontal","Lienzo","0","oleo","hombre","0",1612,0,"retrato_corte"
"0",1376,"pequeno","horizontal","Metal","0","oleo","hombre","1",1612,0,"religioso"
"0",5002,"pequeno","vertical","Tabla/Panel","1","oleo","hombre","0",1612,1,"religioso"
"0",10584,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1612,1,"vida_cotidiana"
"0",54967.5,"grande","vertical","Lienzo","0","oleo","hombre","1",1613,2,"religioso"
"0",57420,"grande","vertical","Lienzo","0","oleo","hombre","0",1613,2,"religioso"
"0",46455,"grande","vertical","Lienzo","0","oleo","hombre","1",1613,2,"religioso"
"0",10856,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1613,2,"religioso"
"0",12062,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1613,2,"religioso"
"0",10856,"mediano","vertical","Tabla/Panel","0","oleo","hombre","1",1613,2,"religioso"
"0",9455,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","1",1613,2,"religioso"
"0",54831.36,"grande","vertical","Lienzo","0","oleo","hombre","1",1613,2,"religioso"
"0",12062,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1613,2,"religioso"
"0",9380.88,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","1",1613,2,"religioso"
"1",51330,"grande","vertical","Lienzo","0","oleo","hombre","1",1613,2,"religioso"
"0",21683.8,"grande","vertical","Lienzo","0","oleo","hombre","0",1614,3,"historia_alegoria"
"1",26289,"grande","vertical","Lienzo","0","oleo","hombre","0",1615,6,"religioso"
"1",22440,"grande","horizontal","Lienzo","0","oleo","hombre","0",1614,3,"paisaje_lugares"
"1",9513.45,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1617,0,"historia_alegoria"
"0",2000,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1618,0,"religioso"
"0",3456,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1613,0,"otros"
"0",1728,"pequeno","vertical","Metal","0","oleo","varios","0",1619,0,"religioso"
"0",23134,"grande","vertical","Lienzo","0","oleo","hombre","0",1619,0,"religioso"
"0",936,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1619,0,"bodegon_floral"
"1",15456,"mediano","vertical","Lienzo","0","oleo","hombre","0",1808,385,"religioso"
"0",37267,"grande","vertical","Lienzo","0","oleo","varios","0",1616,2,"mitologia"
"0",2904,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1615,0,"bodegon_floral"
"0",7950,"mediano","vertical","Tabla/Panel","0","oleo","varios","0",1616,3,"bodegon_floral"
"0",79704,"grande","vertical","Lienzo","0","oleo","hombre","0",1618,5,"religioso"
"0",5724,"mediano","vertical","Lienzo","0","oleo","hombre","0",1618,5,"vida_cotidiana"
"0",19372,"grande","vertical","Lienzo","0","oleo","hombre","0",1618,5,"religioso"
"0",20651,"grande","vertical","Lienzo","0","oleo","hombre","0",1618,6,"retrato_corte"
"0",11466,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1620,0,"retrato_corte"
"0",32232,"grande","vertical","Lienzo","0","oleo","hombre","0",1620,0,"religioso"
"0",1598,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1620,0,"retrato_corte"
"0",5700,"mediano","horizontal","Tabla/Panel","0","oleo","hombre","0",1620,0,"vida_cotidiana"
"0",1476,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1620,0,"otros"
"0",46464,"grande","horizontal","Lienzo","0","oleo","varios","1",1620,0,"paisaje_lugares"
"0",22440,"grande","vertical","Lienzo","0","oleo","hombre","0",1620,0,"retrato_corte"
"0",46464,"grande","horizontal","Lienzo","0","oleo","hombre","1",1620,0,"otros"
"0",2419,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1620,0,"religioso"
"0",10089,"mediano","vertical","Lienzo","0","oleo","varios","1",1620,0,"bodegon_floral"
"0",32204,"grande","horizontal","Lienzo","0","oleo","varios","0",1620,0,"vida_cotidiana"
"0",18480,"grande","vertical","Lienzo","0","oleo","hombre","0",1620,0,"mitologia"
"0",4872,"pequeno","horizontal","Tabla/Panel","0","oleo","varios","0",1620,10,"paisaje_lugares"
"1",50069.25,"grande","horizontal","Lienzo","0","oleo","varios","1",1620,0,"mitologia"
"0",4680,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1620,0,"retrato_corte"
"0",64584,"grande","horizontal","Lienzo","0","oleo","hombre","0",1620,0,"religioso"
